Help,0.0,0.0,-0.16129884123802185,-0.07475278526544571,-0.2750902771949768,-0.23023481667041779,-0.31700167059898376,-0.36136069893836975,-0.31369224190711975,-0.4376104176044464,-0.2601145803928375,-0.39700451493263245,-0.3955034613609314,-0.6207375526428223,-0.48070138692855835,-0.7861420512199402,-0.5454845428466797,-0.930392324924469,-0.11957447230815887,-0.4457329213619232,-0.15217430889606476,-0.6299745440483093,-0.13079965114593506,-0.48950091004371643,-0.1173269972205162,-0.3626340925693512,0.01931496523320675,-0.4548768401145935,0.015835950151085854,-0.5935274362564087,0.008540695533156395,-0.4630517363548279,-0.002939492929726839,-0.35981881618499756,0.14982903003692627,-0.4480631947517395,0.1893758922815323,-0.7093350291252136,0.22212210297584534,-0.8655461072921753,0.2408168762922287,-1.0
Help,0.0,0.0,-0.1508343368768692,-0.07735522836446762,-0.26738089323043823,-0.2720514237880707,-0.2643926739692688,-0.4853969216346741,-0.21664737164974213,-0.6414720416069031,-0.32000207901000977,-0.4733521342277527,-0.4387311637401581,-0.639279842376709,-0.5086194276809692,-0.7612730860710144,-0.5580021142959595,-0.8691936135292053,-0.22159530222415924,-0.5285388231277466,-0.24135145545005798,-0.7519310712814331,-0.22318236529827118,-0.6281076073646545,-0.21370762586593628,-0.508208155632019,-0.11768283694982529,-0.5378060936927795,-0.12139660865068436,-0.671470582485199,-0.1263212263584137,-0.5392422676086426,-0.1292404681444168,-0.4317682683467865,-0.015304174274206161,-0.5220966935157776,0.022010572254657745,-0.7261199355125427,0.051709454506635666,-0.8697314262390137,0.06940095871686935,-1.0
Help,0.0,0.0,-0.15356798470020294,-0.11091472208499908,-0.25514304637908936,-0.3111150562763214,-0.23065759241580963,-0.5259053707122803,-0.16394522786140442,-0.6707111597061157,-0.3151814937591553,-0.5001304745674133,-0.43088483810424805,-0.6583539247512817,-0.49567973613739014,-0.7616569995880127,-0.5471481680870056,-0.8591288924217224,-0.21644766628742218,-0.5535884499549866,-0.2427367866039276,-0.7644799947738647,-0.21775846183300018,-0.6419582962989807,-0.20731839537620544,-0.5403135418891907,-0.11058453470468521,-0.56482994556427,-0.10549462586641312,-0.6930697560310364,-0.11103437840938568,-0.5373249053955078,-0.12375501543283463,-0.4256814122200012,-0.007994110696017742,-0.5437411069869995,0.02129892073571682,-0.7420957684516907,0.051742494106292725,-0.8715417981147766,0.06650666892528534,-1.0
Help,0.0,0.0,-0.150205597281456,-0.11417564749717712,-0.2520548105239868,-0.31620386242866516,-0.232126846909523,-0.5429487228393555,-0.164565309882164,-0.7098290324211121,-0.33718159794807434,-0.5167718529701233,-0.4353639781475067,-0.6614293456077576,-0.49527737498283386,-0.7705002427101135,-0.5385544300079346,-0.8681537508964539,-0.23031936585903168,-0.5638369917869568,-0.2377166897058487,-0.7967279553413391,-0.2251734435558319,-0.6662271022796631,-0.22538679838180542,-0.5544286966323853,-0.12094207853078842,-0.5691608786582947,-0.11211365461349487,-0.6915044784545898,-0.1180746853351593,-0.5433104634284973,-0.1235891655087471,-0.4374466836452484,-0.01608516462147236,-0.5412683486938477,0.01443392038345337,-0.7448415756225586,0.04401788488030434,-0.8741284012794495,0.059276629239320755,-1.0
Help,0.0,0.0,-0.15445953607559204,-0.11091897636651993,-0.253781795501709,-0.31599119305610657,-0.2261589914560318,-0.5373122692108154,-0.15655256807804108,-0.6945427060127258,-0.3247193694114685,-0.5035400986671448,-0.41596442461013794,-0.6610780954360962,-0.46923837065696716,-0.770542562007904,-0.506945788860321,-0.8724803328514099,-0.22003060579299927,-0.5461131930351257,-0.22329898178577423,-0.7692312002182007,-0.21112914383411407,-0.638940691947937,-0.21066798269748688,-0.5272881388664246,-0.11456114798784256,-0.5544684529304504,-0.09125909209251404,-0.665268063545227,-0.10536646842956543,-0.5014988780021667,-0.11902236193418503,-0.387062132358551,-0.012860573828220367,-0.5358829498291016,0.027424046769738197,-0.732534646987915,0.06199703738093376,-0.8689216375350952,0.08460734039545059,-1.0
Help,0.0,0.0,-0.1603759229183197,-0.11519722640514374,-0.2605822682380676,-0.32820993661880493,-0.238109290599823,-0.5504438877105713,-0.17095205187797546,-0.7131375670433044,-0.33034077286720276,-0.5188469290733337,-0.4192408621311188,-0.671691358089447,-0.4715518355369568,-0.7728152871131897,-0.504949688911438,-0.8770989775657654,-0.22909532487392426,-0.5619795918464661,-0.21755903959274292,-0.7690481543540955,-0.20093049108982086,-0.6158178448677063,-0.19673515856266022,-0.5015249848365784,-0.12384160608053207,-0.5704967975616455,-0.08644326031208038,-0.6783818602561951,-0.09872515499591827,-0.5070481896400452,-0.11402682214975357,-0.3939366042613983,-0.020840317010879517,-0.5547903776168823,0.0165970791131258,-0.7445948123931885,0.05252823606133461,-0.8711386322975159,0.07729913294315338,-1.0
Help,0.0,0.0,-0.15769784152507782,-0.10029873996973038,-0.2526344060897827,-0.32799649238586426,-0.22737839818000793,-0.5588558316230774,-0.16729208827018738,-0.7199384570121765,-0.31044942140579224,-0.5193567276000977,-0.3998892307281494,-0.6828055381774902,-0.4436350166797638,-0.7864328026771545,-0.46607598662376404,-0.8871152997016907,-0.20997779071331024,-0.55716872215271,-0.19994542002677917,-0.7832141518592834,-0.19189070165157318,-0.642046332359314,-0.1892271190881729,-0.521403968334198,-0.10658381879329681,-0.5629575848579407,-0.0810835212469101,-0.6914272308349609,-0.10943476855754852,-0.528012752532959,-0.13107053935527802,-0.40691933035850525,-0.009055351838469505,-0.5467729568481445,0.026411959901452065,-0.73626309633255,0.05964101478457451,-0.8681156635284424,0.08314818888902664,-1.0
Help,0.0,0.0,-0.15662452578544617,-0.11047934740781784,-0.25027772784233093,-0.3324010372161865,-0.2219439446926117,-0.5595507621765137,-0.1505371481180191,-0.713997483253479,-0.2974550127983093,-0.513577401638031,-0.383598268032074,-0.6742903590202332,-0.4274728000164032,-0.781426191329956,-0.45404526591300964,-0.8856090307235718,-0.20156104862689972,-0.5512505769729614,-0.20481660962104797,-0.7561256885528564,-0.19236835837364197,-0.6141308546066284,-0.18205639719963074,-0.49210432171821594,-0.09952094405889511,-0.5587171912193298,-0.08515072613954544,-0.6732562780380249,-0.11060706526041031,-0.5247787833213806,-0.12859152257442474,-0.4118022322654724,-0.00447638938203454,-0.5458081364631653,0.03347073122859001,-0.7360074520111084,0.0700930804014206,-0.8711322546005249,0.09673528373241425,-1.0
Help,0.0,0.0,-0.15662452578544617,-0.11047934740781784,-0.25027772784233093,-0.3324010372161865,-0.2219439446926117,-0.5595507621765137,-0.1505371481180191,-0.713997483253479,-0.2974550127983093,-0.513577401638031,-0.383598268032074,-0.6742903590202332,-0.4274728000164032,-0.781426191329956,-0.45404526591300964,-0.8856090307235718,-0.20156104862689972,-0.5512505769729614,-0.20481660962104797,-0.7561256885528564,-0.19236835837364197,-0.6141308546066284,-0.18205639719963074,-0.49210432171821594,-0.09952094405889511,-0.5587171912193298,-0.08515072613954544,-0.6732562780380249,-0.11060706526041031,-0.5247787833213806,-0.12859152257442474,-0.4118022322654724,-0.00447638938203454,-0.5458081364631653,0.03347073122859001,-0.7360074520111084,0.0700930804014206,-0.8711322546005249,0.09673528373241425,-1.0
Help,0.0,0.0,-0.1566084623336792,-0.10140857100486755,-0.2603415548801422,-0.30727702379226685,-0.24350295960903168,-0.530756950378418,-0.17354992032051086,-0.6903244256973267,-0.29449519515037537,-0.5030282735824585,-0.3708610236644745,-0.6839098334312439,-0.4094043970108032,-0.7918781638145447,-0.4300858676433563,-0.8977174162864685,-0.19663190841674805,-0.5396036505699158,-0.19923867285251617,-0.7525593042373657,-0.19531574845314026,-0.6177147626876831,-0.19163066148757935,-0.4990274906158447,-0.09562762826681137,-0.5473352074623108,-0.08538508415222168,-0.6812970638275146,-0.12361548095941544,-0.5310350060462952,-0.1486678123474121,-0.4149961769580841,0.0008960400009527802,-0.5357583165168762,0.037390995770692825,-0.7291494011878967,0.07344556599855423,-0.8679445385932922,0.10269515216350555,-1.0
